id,google_id,name,rating,vicinity,latitude,longitude
9889,ChIJAdaUtt4EdkgRzQtHuQ_pcdk,"1 Bedroom Central LDN Apartment",0,"5 Caxton Street, Flat 16 Christchurch House, London",51.4987526,-0.1362119
9890,ChIJjw0A_-cEdkgRlsKeFBT5zQs,"Westminister Hotel",0,London,51.4937553,-0.1292919
9891,ChIJOf4B0SAFdkgRaNKwKclWLL4,"Buckingham Palace Apartment",0,"21 Buckingham Palace, London",51.4986610,-0.1432947
9892,ChIJj25MAs8EdkgRpatOJnQ-rRE,"Connections at Trafalgar Square",0,"8 Northumberland Avenue, London",51.5070038,-0.1260215
9893,ChIJKQd1miAFdkgR17PD8IkMsxU,"Kelkoo Select",0,"6th Floor, Portland House, London",51.4974861,-0.1414431
9894,ChIJQ8N3d9wEdkgRNqhwAA2LCNI,"hub by Premier Inn London Westminster, St James's Park",0,"9 Dacre Street, London",51.4989967,-0.1328562
9898,ChIJO2-P3b8adkgR--jO60-jGTM,"The New Inn",3.9,"2 Allitsen Road, St John’s Wood, London",51.5354691,-0.1661355
9902,ChIJkwSXsr8adkgRDIYi2n_JlJ8,"Elixir Holidays",0,"51 Charlbert Street, London",51.5346642,-0.1687406
9916,ChIJQ7bVPrkadkgRWoMGPoctR4Y,"Urlaub mit Oma und Opa 2016",0,"18 Lodge Rd,London,NW8 7JT Lodge Road, London",51.5296555,-0.1688106
9923,ChIJUbze67kadkgRkpACVMCM1GM,"Lejlighed til bryllup",0,"Storbritannien, 4-5 Jerome Crescent, London",51.5264015,-0.1692424
9980,ChIJm5ydzVUbdkgRi0FNfWyoN5Q,"Penthouse Seddon House",0,"Seddon House, London",51.5195160,-0.0966990
9984,ChIJaRI1T0cOdkgRJmXd9My2FZU,"Best Western Chiswick Palace & Suites",4,"71-73 Chiswick High Road, London",51.4926453,-0.2507920
9990,ChIJ79v5pzkOdkgRshxTN0i5qPM,"Chiswick Court Hotel",3.6,"39 Bath Road, London",51.4970474,-0.2496561
9996,ChIJ2W-bqkAOdkgRmiB0IcXa_l0,"Swan Guest House",0,"17 Thornton Avenue, London",51.4938469,-0.2527127
10007,ChIJb0t4akcOdkgRdTZ5WFIDXfo,"hotel chiswick",0,"73 Chiswick High Road, London",51.4926033,-0.2511721
10008,ChIJjX2eC0IOdkgRQxwfqAl0HWc,"North Lodge",0,"134 Chiswick High Road, London",51.4930115,-0.2532638
10012,ChIJM29fWjAOdkgRTL44cT-5nb4,"Gainsborough House",0,"45 Rylett Road, London",51.5021019,-0.2447473
10013,ChIJVV8dmDEOdkgRbxmhHwHup4U,Piassa,0,"129 Askew Road, London",51.5025444,-0.2427023
10015,ChIJxdfU7joOdkgRblcwcNLRmGI,"The Cottage Cobbold Road",0,"White City, London",51.5025864,-0.2488672
10017,ChIJZ0hX70YOdkgR41yrzUz4zSg,"Griffin Court",0,London,51.4903526,-0.2505186
10028,ChIJL7uLNGoUdkgRkkyX4RyttR0,Euracom,0,"8 Church Road, Stanmore",51.6174202,-0.3117120
10099,ChIJc8E3WF8EdkgREPu1d28FTfc,"Luxury Stockwell Apartments",0,"1UQ,, 346 South Lambeth Road, London",51.4728050,-0.1225244
10104,ChIJszI9kPAEdkgRatNZ2qCItjQ,"Pinto Tower Apartments",0,"84 Wandsworth Road, London",51.4800835,-0.1282080
10105,ChIJPQSKU_gEdkgRuJLdE9suIjk,"Cantilever Court",0,"212 Wandsworth Road, London",51.4752960,-0.1315878
10108,ChIJfyG-S3scdkgRYMQnUCLcYXs,"St Mary's Lodge",0,"73 Lordship Road, Stoke Newington",51.5633736,-0.0825825
10112,ChIJBVxOL30cdkgRtS0Jptr-2mk,Brady's,0,"Carriage Place, London",51.5593185,-0.0829908
10114,ChIJN3ay5CESdkgRUpSWEmkHTHo,"Travelodge London Wembley Hotel",3.5,"North Circular Road, London",51.5379410,-0.2833039
10116,ChIJAQCQQyASdkgRCWPjpCe1OWQ,"Holiday Risk",0,"Crown House, 60 North Circular Road, London",51.5375023,-0.2843127
10117,ChIJNyxhCCcSdkgREsj66Y0J5E8,"Heather Park Hotel",0,"Heather Park Drive, Wembley",51.5434341,-0.2847707
10118,ChIJhUQa74YRdkgRBWiokuzvM_o,"St Michael the Archangle Church, Tokyngton, Wembley,",0,"Saint Michaels Avenue, Wembley",51.5497284,-0.2788612
10119,ChIJSfP9GIcRdkgRbddOi3BXm5c,"Corsham House Sheltered Housing",0,"Corsham House, Victoria Court, Wembley",51.5500031,-0.2802730
10120,ChIJST-cnikSdkgRwCMuVr4SKKc,"Medlar Lodge",0,"Stanley Road, Wembley",51.5504646,-0.2854112
10121,ChIJk2-A5sEJdkgRT7CxihG0694,"Premier Inn Epsom North",4,"272 Kingston Road, Epsom",51.3644524,-0.2573536
10122,ChIJYUh75DIIdkgRja2RRc1fr-o,"Nonsuch Park Hotel",3.9,"355-357 London Road, Epsom",51.3647423,-0.2350120
10123,ChIJM4tpAWUddkgRzRGi_tdVL48,"Premier Inn",4.2,"Westfield Stratford City, 9 Montfichet Road, London",51.5441170,-0.0091611
10154,ChIJDS7OjnoddkgRQDnhYPLrToY,"Manuka Heights",0,"35 Victory Parade, London",51.5482826,-0.0096395
10210,ChIJoxQbT4gMdkgRdNyOMzpYArQ,"Alexander Pope Hotel",4.1,"Cross Deep, Twickenham",51.4412804,-0.3329818
10211,ChIJCVP5xY8MdkgRW3Udnlo4vwc,"The Wright Residence",0,"39 Grange Avenue, London, Twickenham",51.4435539,-0.3397936
10212,ChIJ_9Hw1IYMdkgRpC0Ez3TfA1E,"Wiseman Hall",0,"St Mary's University, Waldegrave Road, Twickenham",51.4358330,-0.3318402
10213,ChIJ1VFuZYUMdkgRyuZIdwQdkyc,"Home Exchange 50plus",0,"19 Orford Gardens, Twickenham",51.4400482,-0.3379270
10215,ChIJwR060oYMdkgRKIDpqp6Qglc,"De Marillac Hall",0,"St Mary's University College, Waldegrave Road, Twickenham",51.4358597,-0.3321839
10216,ChIJcai_z48MdkgRuzSb176IEfs,"Byrnes Twickenham Accommodation",0,"35 Grange Avenue, Twickenham",51.4430275,-0.3396613
10218,ChIJo6ng3YMMdkgR3T-8Fgw5ozM,"Cronin Hall",0,Twickenham,51.4343376,-0.3348926
10220,ChIJa9OisYkMdkgRptxYh6bCamY,"AF Reservations",0,"8 Cross Deep, Twickenham",51.4446831,-0.3303816
10225,ChIJj5YKLIEMdkgRkMFtAQDmwr0,"Doyle Hall",0,"Waldegrave Road, Twickenham",51.4354858,-0.3319448
10226,ChIJZcfi24MMdkgRHPqQmosyivc,"Cashin Hall",0,"Waldegrave Park, Twickenham",51.4340477,-0.3348738
10228,ChIJZxGY2IMMdkgRIOxvvtEa83o,"21 Waldegrave Park",0,"Waldegrave Park, Twickenham",51.4340324,-0.3347571
10229,ChIJVfYtjY0MdkgR41sWKV031P8,"Athelstan Place",0,"35 Hamilton Road, Twickenham",51.4473915,-0.3397595
10230,ChIJJcs67n0GdkgR78GLH5XNnFA,"The Furzedown",3.6,"118 Mitcham Lane, London",51.4243698,-0.1418202
10231,ChIJSZYcWYUGdkgRyhwfqxK2Iyc,"Beautiful Apartment, Streatham, London",0,"18 Westwell Road, Streatham",51.4205704,-0.1297353
10232,ChIJu0pkPioEdkgRiVvYWnHAMNg,"Chez Aliz International Uk Ltd",0,"11 Garrad's Road, London",51.4323845,-0.1355901
10233,ChIJq8ULKIcGdkgRwxe-_3K3_VE,"Abbeyfield Streatham Society",0,"Abbeyfield Society, 28 Conyer's Road, London",51.4249878,-0.1375097
10234,ChIJK5ksb5sGdkgRZePaO0frnjM,"Coventry Hall",0,"Polworth Road, London",51.4248352,-0.1281407
10235,ChIJNYTVj4IGdkgRLA8QoIDxr9s,"Sheltered Accommodation",0,"The Glebe, Prentis Road, London",51.4300766,-0.1310118
10236,ChIJmaxelH0GdkgRalvYSPMNWJY,"Masterclass Properties",0,"115 Mitcham Lane, London",51.4240990,-0.1417340
10237,ChIJjYRD8icEdkgR5JYm9INDDRA,"Pinfold House",0,"4 Pinfold Road, London",51.4314461,-0.1275942
10238,ChIJoQvLv5oGdkgR3lUJpr0TwiQ,"Southside Self Catering Apartments",0,"A23, London",51.4208031,-0.1249762
10239,ChIJo1nRH3wGdkgR3LCYijsmpFM,"London ""BedandFed"" in Furzedown, Tooting",0,"31 Ribblesdale Road, London, Tooting, London",51.4255333,-0.1449684
10240,ChIJmQ9Z0pwGdkgRNUQDuYyV4us,"Stanthorpe Hotel",0,"26 Stanthorpe Road, London",51.4277687,-0.1285861
10241,ChIJd4tPJ4cGdkgRMnXWZHNZqhI,"Conquest Hotel",0,"30 Conyer's Road, London",51.4247971,-0.1377895
10242,ChIJry3oBoQGdkgRbBLMBPwmfAU,"Gleneagle Guest House",0,"11 Gleneagle Road, London",51.4266396,-0.1324128
10243,ChIJe8QaQocGdkgRS_1bdEARiPc,"Laglin Lodge",0,"7 Eardley Road, London",51.4251328,-0.1396177
10244,ChIJs7mM9ykEdkgRtrrSwGgH5fA,"Hotel I K London B & B",0,"66 Becmead Avenue, London",51.4315605,-0.1345869
10245,ChIJsSYRjZ0GdkgRFt60xUWeUG4,"A A Guest Houses",0,"30 Angles Road, London",51.4303360,-0.1245420
10246,ChIJ658FjZ0GdkgRCU8TUrO7dX4,"The Past the Present the Future Within Angles Guest House",0,"30 Angles Road, London",51.4303627,-0.1245649
10247,ChIJxd6FDJAGdkgRQZdg4aUr5rE,Crownwise,0,"2 Streatham Common South, London",51.4199677,-0.1274357
10250,ChIJJ8RGZWMGdkgRacYD06sbHn0,"Apartment 205",0,"193 Fallsbrook Road, London",51.4186249,-0.1458752
10258,ChIJ4wHHVmMGdkgRQVJz6LX4ONU,"Mitcham Lane Ltd",0,"229 Mitcham Lane, London",51.4201088,-0.1460025
10262,ChIJnRGsoiYEdkgR06KHxDaDgFU,"Leigham Court Hotel",3.8,"18 Leigham Court Road, London",51.4353981,-0.1244929
10263,ChIJq7b5wzAEdkgRNiS838JhJv4,"Hotels near central London",0,"Cameford Court, New Park Road, London",51.4456406,-0.1307552
10264,ChIJqyuJTiUEdkgRa3o9pHDTTPg,"The Garden Bed & Breakfast",0,"Killieser Avenue, London",51.4401817,-0.1281613
10268,ChIJXRwKLDcEdkgR9FuBi0fp8pE,Metropolitan,0,"31 Langholm Close, London",51.4469032,-0.1314934
10269,ChIJ8VZLvyUEdkgRp0sb0l9QIiM,"Pancho Villa",0,"8 Streatham High Road, London, Streatham",51.4377480,-0.1274008
10270,ChIJr1QBRSEEdkgRfSbffsZ6rcQ,"Pocket Mountearl Gardens SW16",0,"20-22 Mountearl Gardens, London",51.4355965,-0.1221149
10271,ChIJuxFjNCwEdkgRicKlxo-NRR4,"Drewstead Lodge",0,"93 Drewstead Road, London",51.4385757,-0.1358694
10272,ChIJW7coUjAEdkgR3o2ExbEflek,"Casa Jimena UK",0,"213A New Park Road, London",51.4434814,-0.1314598
10276,ChIJ7cb69CEEdkgRvW7NKDIbRoM,"Lloyd Terrace",0,London,51.4359436,-0.1184116
10277,ChIJkY-d4UsSdkgR9wfnylhfe8g,"the fusilier hotel",3.7,"Harrow Road, Wembley",51.5516663,-0.3110228
10278,ChIJoQCB-KoTdkgR-8ccsvwo-tU,"The Sudbury",0,"955-957 Harrow Road, Wembley",51.5591507,-0.3276915
10279,ChIJP_dU3qoTdkgRxXJLkJNtEDs,"Franklyn Lodge the Farm House",0,"Hundred Elms Farm House, Elms Lane, Wembley",51.5577812,-0.3273095
10280,ChIJnVNwXYISdkgRwpOuU8yxfeo,"The Rising Sun Hotel",3,"138 Greenford Road, Sudbury Hill, Harrow",51.5587006,-0.3349093
10290,ChIJjStYLAYTdkgRE2gGVknUWVI,"Suffolk House Annexe",0,Harrow,51.5666695,-0.3333300
10293,ChIJIb284A-q2EcReG97pcXq6sU,"Avondale House Bed & Breakfast",0,"56 Avondale Road, Bromley",51.4191628,0.0114617
10297,ChIJqTcdZjiq2EcR2f1JxcrCQuo,"A Great Bed and Breakfast in Bromley",0,Bromley,51.4109840,0.0328730
10301,ChIJw2BT3RCq2EcR4Jk7i_aqyQU,"Mrs Joyce Mohammed",0,"8 Lake Avenue, Bromley",51.4184837,0.0160998
10302,ChIJq6_3HMoLdkgRYyp-GleJuJ8,"Hotel Bosco",3.5,"9 Saint Mark's Hill, Surbiton",51.3937073,-0.3033784
10303,ChIJ_x-sm8gLdkgRKAFDw7eqMpY,"Villiers Apartment",0,"29 Surbiton Hill Rd, Kingston upon Thames",51.3986092,-0.3007921
10304,ChIJfcVGiLMLdkgRqAd3Xgyni3c,"Black Lion",4.3,"58 Brighton Road, Surbiton",51.3919716,-0.3105634
10305,ChIJj8c8O88LdkgRhJQK5PtWP1E,"Villiers Lodge",0,"1 Cranes Park, Surbiton",51.3962135,-0.2972008
10306,ChIJSw13_kwKdkgRVYwkJPzqV4c,"Ditton Lodge",0,"47 Lovelace Rd, Long Ditton, Surbiton",51.3862457,-0.3131741
10307,ChIJq6_3HMoLdkgR9gI3n3jYKaM,"The Bosco Bar & Lounge",3.9,"Saint Mark's Hill, Surbiton",51.3937340,-0.3032500
10308,ChIJEyZZubULdkgRyeVbA9_8BDs,"Paphos Holiday Rental",0,"Victoria Road, Surbiton",51.3922462,-0.3068127
10309,ChIJ-3o_oswLdkgRmqfaj481R60,"RSH Hotel Consultancy",0,"118 Ewell Road, Surbiton",51.3897934,-0.2981428
10310,ChIJC78LIrYLdkgRo2ePwgOjijk,"Masonic Lodge, Surbiton. Arnold Lodge No 1981.",0,"6 The Crescent, Surbiton",51.3951492,-0.3050825
10311,ChIJd7_vV7QLdkgRm5doAiZIZno,"YMCA Kingston and Wimbledon (Surbiton Centre)",0,"United Kingdom",51.3911438,-0.3084678
10312,ChIJ_faKOcwLdkgRQAe74qOrrKk,"The Angel Inn Hotels Surbiton",4.1,"5 Howard Road, Surbiton",51.3926392,-0.2965409
10313,ChIJj1D1N8wLdkgRrU8T_R4xsrg,"Surbiton Inn Bed and Breakfast",0,"5 Howard Road, Surbiton",51.3926125,-0.2965310
10314,ChIJi16ebNILdkgRiHSIG36unxk,"Belmont Lodge ,2 Manor drive, Surbiton KT5 8NE",0,"4 Manor Drive, Surbiton",51.3924484,-0.2917680
10338,ChIJLehtbw4IdkgRgfzwcBfClgc,"Holiday Inn - Sutton",3.8,"Gibson Road, Sutton",51.3616867,-0.1966057
10339,ChIJJchlRgQIdkgRNce897KhR-M,"FlexiStay ApartHotel Sutton",4.3,"23 Camborne Road, Sutton",51.3539200,-0.1945359
10340,ChIJVw8VaQ4IdkgRK5Yu7ftwrVA,"Holiday Inn Leisure Club",0,"Gibson Road, Sutton",51.3616905,-0.1966085
10341,ChIJqxyuxwkIdkgRBa1OOUDsyho,"Roomspace Serviced Apartments - Nouvelle House",0,"52 Sutton Court Road, Sutton",51.3607521,-0.1883185
10342,ChIJSWOHkxoIdkgRyI74qdsVW-8,"Mariana's Guest House",4.8,"52 Worcester Road, Sutton",51.3562737,-0.1986450
10343,ChIJ3T4TkgwIdkgRczx94ewhTxk,"The Grapes",3.8,"198 High Street, Sutton",51.3659210,-0.1940359
10344,ChIJ9S1Ggg8IdkgR1fuNzrs-Ez0,"Eversfield House",0,"45 Mulgrave Road, Sutton",51.3580513,-0.1962821
10345,ChIJaVWzf-IHdkgRfPM2ZQMnM78,"Langley Guest House",0,"22 Langley Park Road, Sutton",51.3595085,-0.1867102
10347,ChIJ8SuToREIdkgR_wLTNfF0nrc,"CYPRESS COURT",0,,51.3611565,-0.2013269
10348,ChIJhyKkSQ0IdkgRKzwv6QbctCw,"Crown House Office Suites",0,"First Floor Crown House, 39 Crown Road, Sutton",51.3673897,-0.1974650
10349,ChIJLQvsC3kIdkgRmj6HduLIQ9k,"The Ashling Tara Hotel",0,"50 Rose Hill, Sutton",51.3777771,-0.1921939
10351,ChIJwW3y8mUIdkgRQtX06K_qm_o,"Caravan Rental",0,"88 Barrington Road, Sutton",51.3789215,-0.2032779
10400,ChIJI33bvX0BdkgRFuCustrrsBQ,"Bed & Breakfast",0,"6 Kinver Rd, London",51.4295120,-0.0544709
10404,ChIJYSdFdNgDdkgROeqIeYe0egM,"Centre Point",0,"152 Kirkdale, London",51.4311905,-0.0600878
10408,ChIJ0XxZzeEDdkgRLusqUbCfAUc,"St Clement Heights",0,"165 Wells Park Road, London",51.4316101,-0.0732098
10414,ChIJwRmi6ggNdkgRpU-yo6fUqgM,"London Pumps West London",0,"59 Syon Park Gardens, Isleworth",51.4837418,-0.3333456
10417,ChIJn8gOyanmdUgR6tHNn7DDtv0,"Haulfryn Park Homes Ltd",0,"Surrey Hills Residential Park, Tadworth",51.2916336,-0.2359395
10418,ChIJqYjNoQ7jdUgR5s8EnvJ6MR0,"The Inn On The Green",4.1,"Dorking Rd Tadworth, Surrey KT20 5RX United Kingdom",51.2909355,-0.2260670
10419,ChIJd3bZqX4LdkgRJ2KJ1s9PMTc,"The Park Hotel and Restaurant",3.6,"19 Park Road, Teddington",51.4253578,-0.3343158
10420,ChIJYT06uYALdkgRg9O4CwELzFY,"Middle Cottage",0,"12 Ferry Road, Teddington",51.4294662,-0.3236595
10421,ChIJ2a_XkH4LdkgRSEIPcsHdi2Q,Travelodge,3.8,"Park House, Station Road, Teddington",51.4263344,-0.3334350
10422,ChIJwe3bfnsLdkgRsA3-xfRueK4,"The Garden House",0,"23 Middle Lane, Teddington",51.4249535,-0.3375462
10424,ChIJP5H1en8LdkgRGWC36HMwZpo,"Contact France",0,"High Street, Teddington",51.4275742,-0.3279198
10425,ChIJxeSa-oMLdkgRbObeRleqeZA,"Dga Business Development - Hotels & Leisure",0,"81 Langham Road, Teddington",51.4246407,-0.3232211
10426,ChIJmf01eIALdkgRhB38nebgo-c,"Gorgacce Vacation Rentals",0,"20 Manor Road, Teddington",51.4303780,-0.3259310
10427,ChIJF8_rcYAMdkgRJn9x62ut7VI,"Teddington B&B",0,"6 Grove Gardens, Teddington",51.4321709,-0.3293103
10477,ChIJ5WvkWTMbdkgR5juO-k6chWE,"Drury Lane Apartment",0,"Drury Lane, London",51.5156250,-0.1236318
10481,ChIJeyJsMcsEdkgR1eXvOZhYozw,"LSE Grosvenor House Studios",4.3,"141-143 Drury Lane, London",51.5143280,-0.1212748
10484,ChIJGVc3BswEdkgR7zVHBrlpc8s,"Exchange Court",0,"Flat 1, 2 Exchange Court, London, London",51.5102806,-0.1235312
10485,ChIJoWXfaMsEdkgRWvwuBYt0TU8,"Hotels (London) Ltd",0,"London Destination Office, 90 Long Acre Lane, London, Covent Garden",51.5141602,-0.1234634
10488,ChIJ4aq_JqsLdkgRAK4egrMvSII,"Hampton Suites",0,"162 Portsmouth Road, Thames Ditton",51.3894348,-0.3248611
10489,ChIJc-7CfSsgdkgR8G15AqE-D-s,"Travelodge Cheshunt Hotel",4,"Park Plaza, Cheshunt",51.6885834,-0.0447175
10490,ChIJtb5PfSUgdkgRWp7c-0dhOI4,Wheatsheaf,4.1,"273 High Street, Waltham Cross",51.6919632,-0.0344970
10491,ChIJ_a6AU34fdkgRfcn1FIH1J2c,"Travelodge Hotel - Cheshunt",0,"Great Cambridge Road, Waltham Cross",51.6885338,-0.0446777
10492,ChIJrzTGUSogdkgRzPBcr91xQng,Travelodge,0,"Park Plaza, Great Eastern Road, Waltham Cross",51.6856041,-0.0436201
10493,ChIJO0dbcCkgdkgRKaed14_xmuU,"B3 Living",0,"Highgrove Court, Raglan Ave, Waltham Cross",51.6865883,-0.0404673
10497,ChIJw99LW9AGdkgRYushAX8Yqgo,"Crystal Lodge",3.8,"49 Brigstock Road, Thornton Heath",51.3974419,-0.1033071
10499,ChIJl83ZRNAGdkgR6Nf2YgdBpzc,"Clock House Hotel",3.3,"47 Brigstock Road, Croydon",51.3975105,-0.1032509
10501,ChIJD5WsxNoGdkgRRalP7cvRC8I,"Bed and breakfasts London",0,"23 Warlingham Road, Thornton Heath, London",51.3984604,-0.1074350
10502,ChIJnQai0M4GdkgRQAgBsW579nE,"Care Management Group",0,"95 Parchmore Road, Thornton Heath",51.4024963,-0.1005672
10503,ChIJ86Z47M4GdkgR94LH9ceQHNo,"Care Management Group Ltd",0,"55A Beulah Road, Thornton Heath",51.4030457,-0.1011320
10505,ChIJJYdA-s4GdkgRQf-V6nH8q9c,"Beulah House Hotel",0,"29-31 Beulah Road, Thornton Heath",51.4024391,-0.1016430
10506,ChIJMUTtwNsGdkgROFqy5bW2UT8,"Stonebridge Lodge Hotel",0,"290 Brigstock Road, Thornton Heath",51.3954849,-0.1094426
10507,ChIJB2kNfMUGdkgRjttuEcnjb50,"Choice Care Domitillary Agency",0,"140 Melfort Road, Thornton Heath",51.4016342,-0.1055690
10508,ChIJD5WsxNoGdkgRu_0rWFWE5No,"Host Family Home",0,"1 Warlingham Road, Thornton Heath",51.3978729,-0.1087198
10509,ChIJtVUQ1zIBdkgRayJh5fP_NBs,"Buller Hotel",0,"28-30 Buller Road, Thornton Heath",51.4020424,-0.0929785
10510,ChIJ9YE1tikKdkgRU-rmJD_tHWQ,"Broadway Lodge",4.2,"41 Broadway, Surbiton",51.3809357,-0.2822527
10511,ChIJE6qXgIcJdkgRNXprHfFNBjc,"Travelodge London Chessington Tolworth Hotel",3.3,"Ewell Road, London",51.3806686,-0.2810847
10512,ChIJORJSsnQGdkgRKzT69_sY82U,"Flexistay Aparthotel Hotel",4,"268 Franciscan Road, London",51.4264297,-0.1637070
10513,ChIJs87u23oGdkgRhr2oFWohwZY,"Edencourt Apartment",0,"84a Edencourt road London, London",51.4212875,-0.1497171
10514,ChIJeQu_THMGdkgRzITPMWBbfrA,"The Long Room Bar & Hotel",4.2,"130 Mitcham Road, London",51.4247017,-0.1639063
10515,ChIJrcoLfW4GdkgRDu27Jo1w8Ms,"Flexistay Thirsk Road",0,"40 Thirsk Rd, Mitcham",51.4174805,-0.1578647
10516,ChIJzzMGnA0GdkgRRXLpVuQ6gWU,"Metropolitan Retreat",0,"22A Renmuir Street, London, Tooting",51.4210129,-0.1628561
10517,ChIJd3_Vbm0GdkgRcaUTsLwQ0So,"Royal Executive Cars",0,"12 London Road, Tooting",51.4197121,-0.1618229
10519,ChIJpxXf1AoGdkgR8KFjMgbgYIY,"Carmen Casa",2.8,"51 Totterdown Street, London",51.4280891,-0.1633968
10521,ChIJ8QcyfnoGdkgRTdoEsrQDPyk,"Cedars Hall London Student Residence",0,"141 Welham Road, London",51.4231720,-0.1525712
10523,ChIJJeq_snQGdkgRTIjgSDjyHSA,"B&B Tooting Broadway 272 & 294",0,"272 Franciscan Road, London",51.4263268,-0.1638930
10524,ChIJiwEMunQGdkgRPThe6SDcDGQ,"Tooting Rooms",2.7,"252 Franciscan Road, London",51.4265175,-0.1632234
10527,ChIJ_0yZ7uUFdkgRFW5l6stFYmY,"St. Peter's Close, MH",0,"St. Peter's Close, Wandsworth, London",51.4404488,-0.1710096
10529,ChIJCQfgZeAFdkgR7H6d0dVla94,"Ekaya Housing Association Ltd",0,"Subira Hostel/42 Ansell Rd, London",51.4333725,-0.1652455
10533,ChIJ_XlVsdEGdkgRCaEV3yWxqcs,"Begg Travel - Discount Flight Centre",0,"Tooting Market 21/, 23 Tooting High Street, London",51.4289360,-0.1662774
10535,ChIJb5lTp-cFdkgRcBMYod0FEk4,"Dalebury Hotel",0,"41 Dalebury Road, London",51.4383011,-0.1673496
10537,ChIJXSBqb9gFdkgRZ3O8ltqXUyc,Ellies',0,"Barringer Square, London",51.4317551,-0.1544087
10549,ChIJm35NtgkGdkgRrWLxlLTfmAA,"Serviced Apartments",0,"898 Garratt Lane, London",51.4293976,-0.1722593
10553,ChIJE3svlAkGdkgRcvke-guSX90,"Hotel casa carmen",0,"918 Garratt Lane, London",51.4292221,-0.1711038
10619,ChIJj5829DAcdkgRzYbnpWqwAds,Melsys,0,"235 Reedham Close, Ferry Lane Estates, Tottenham, London",51.5858078,-0.0570703
10628,ChIJ9xl0_MQZdkgRehHmJibkxhU,"China Inn",0,"1174 High Road, London, Whetstone",51.6277237,-0.1744499
10768,ChIJ6ZS0pAUEdkgRmJ1CD-k67_I,"Diana Hotel",3.9,"88 Thurlow Park Road, London",51.4398270,-0.0970351
10769,ChIJiehuDxAEdkgR2U8igTm-MdU,"Tulse Hill Hotel",4.3,"150 Norwood Road, London",51.4411888,-0.1065990
10770,ChIJM73FyxoEdkgRi5NpBX0TM8M,"Blue Skies Hostel",3.6,"7 Station Rise, London",51.4401245,-0.1052978
10771,ChIJ6yAbdQcEdkgR5JeKkhqroe0,"The Lilac Door",0,"140 Rosendale Road, London",51.4386597,-0.0950080
10773,ChIJB7LPfQAEdkgR2Zjoauq55R8,"Herne Hill,london",0,"9 Martell Road, London",51.4342651,-0.0943995
10774,ChIJaTur_QkfdkgRkSUrs3HpneQ,"The Dharma Lodge",3.9,"446 Hertford Road, Enfield",51.6649094,-0.0444440
10800,ChIJS9FHl0MOdkgRbHfy7S9Ci0c,"Premier Inn London Chiswick Hotel",0,"Hogarth Roundabout, Axis House, London",51.4865608,-0.2537530
10808,ChIJYTPBIggcdkgRY8Y84ZILkio,"Linden House",0,"10 Linden Road, London",51.5870819,-0.0936033
10817,ChIJ26iye_cbdkgRxGdS3hzoOQM,"Spanswick Lodge",0,"Spanswick Lodge, Waldeck Road, London",51.5881310,-0.0972474
10818,ChIJ61ibG_gbdkgRPiVLZCuMpF8,"Acco London",0,"3LR,, 75 Langham Road, London",51.5889740,-0.0951255
10819,ChIJnTwNjgccdkgRNvbHLbSLRFk,"property in Cyprus | www.onlinecyprus.com",0,"b1600, 33 Crossfield Road, London",51.5902634,-0.0933216
10822,ChIJq0a45wgcdkgRek7-rB92WtQ,"The Imperial Fleapit",0,"292 West Green Road, London",51.5864220,-0.0903854
10823,ChIJSfozyMAMdkgRyNAZu30JEKg,"London Marriott Hotel Twickenham",4.2,"198 Whitton Road, Twickenham",51.4551315,-0.3398592
10825,ChIJUy47AvMMdkgRgrma019ulbM,"Twickenham Guest House",3.3,"10 Russell Rd, Richmond upon Thames",51.4537277,-0.3374807
10834,ChIJCejJYcal2EcRE5Yi4fFFZnI,"Lodge Avenue",0,"Lodge Avenue, Dagenham",51.5372124,0.1121350
10850,ChIJv9QDjon-dUgRo115x20EMkc,"Travelodge Caterham Whyteleafe Hotel",3,"431 Godstone Road, Whyteleafe",51.3021393,-0.0750454
10859,ChIJcc9nqemn2EcRBIjHfebdjVY,AwadhFoods,0,"8 Benson Avenue, London",51.5289650,0.0384973
10862,ChIJBxCTKc-n2EcR8m77OBox0Bo,"Tribal Hostel",3.5,"1 Barking Road, London",51.5304527,0.0380240
10865,ChIJbaGQKPBtdkgRGRVEEjUW9XA,"Travelodge London Uxbridge Hotel",3.7,"Colham House, Bakers Road, Uxbridge",51.5469131,-0.4782378
10866,ChIJy32u_X5udkgRjf0sRgAGuPA,"Quick Hotel Deal",0,"1A Maylands Drive, Uxbridge",51.5527458,-0.4763542
10867,ChIJpR39OdZtdkgRzH0yjGvdfT0,"Short Lets in London - Highbury",0,"90 Park Road, Uxbridge",51.5489082,-0.4709210
10868,ChIJl_aONGRudkgRpo-cusVht14,"The Wimbledon Experience",0,"Rivermead, 1 Oxford Road, Uxbridge",51.5483017,-0.4886788
10869,ChIJHbk9NWNudkgRa08oGCvAjAQ,"King's Island",0,"Kings Mill Way, Denham, Uxbridge",51.5524521,-0.4842193
10887,ChIJrxJO-u4EdkgRyFxgeGmO9rg,"River Thames 2 Bedroom Apartment",0,"Bridge House, St George Wharf, London",51.4864845,-0.1255579
10900,ChIJcSGOqe8EdkgR6XLTPheky6E,"Vauxhall River Views",0,"Flat 451, Galleon House, St. George Wharf, London",51.4859276,-0.1265439
