id,google_id,name,rating,price_level,vicinity,latitude,longitude
9520,ChIJYVQozGUFdkgR7p39drqixLE,"Evelyn Gardens",0,NULL,"69 Evelyn Gardens, London",51.4877586,-0.1784803
9524,ChIJv5ItaF0FdkgRG7goC6Anh04,"Acacia Hostel",2.3,NULL,"14 Queensberry Place, South Kensington",51.4946594,-0.1776510
9525,ChIJI5PqeGcFdkgR-dZiXB7LH2o,"Halpin House - LHA London Ltd",0,NULL,"Halpin House, 97 Queen's Gate, London",51.4930725,-0.1789102
9527,ChIJp3SvpEIFdkgRp3vLtTqUegU,"The Pelham Hotel",4.7,NULL,"15 Cromwell Place, London",51.4945068,-0.1749843
9532,ChIJxePzolsFdkgRcOKM_XoqmoU,"Astor Hyde Park Hostel",4.4,NULL,"191 Queen's Gate, London",51.5004044,-0.1797439
9534,ChIJI6yw-GcFdkgRvLffY8bCC8Q,"South Kensington Home Bute Street",0,NULL,"Bute Street, London",51.4937935,-0.1765510
9535,ChIJYTGmDUMFdkgR5jrVQxT0vfs,"The Knightsbridge Queen",0,NULL,"71/72 Exhibition Road Flat 9, London",51.4976234,-0.1738234
9536,ChIJhTF4J0e32EcRT-16C1s1RPM,"Cheval Harrington Court",0,NULL,"13 Harrington Road, London",51.4939537,-0.1755079
9539,ChIJO_QN3WYFdkgRBdBb839wi1E,"Roland House",0,NULL,"121 Old Brompton Road, London",51.4908524,-0.1807044
9540,ChIJ85zc2V8FdkgRPPLj_1TD9t8,"LAK Serviced Apartments",0,NULL,"3-4 Ashburn Gardens, London",51.4940643,-0.1857383
9541,ChIJ64WfEmgFdkgRxLR92rgCyZE,"Aster House",4.7,NULL,"3 Sumner Place, London",51.4925842,-0.1755205
9614,ChIJv-C5_0EcdkgRlG0OhiQO7D4,"Kadimah Hotel",4.1,NULL,"146 Clapton Common, London",51.5730209,-0.0704544
9617,ChIJ875qvG0cdkgRUr9GHd7Bf4k,"Amhurst Hotel",3.5,NULL,"45-47 Amhurst Park, London",51.5746078,-0.0808823
9639,ChIJpST0_Uun2EcRmBSAdBEi6rs,"Grove Hill Hotel",2.9,NULL,"38 Grove Hill, London",51.5939484,0.0180110
9640,ChIJs57TYEyn2EcRxtVJb39_xIw,"apple inn",0,NULL,"18 Stanley Road, Woodford, London",51.5962143,0.0163349
9641,ChIJV96bgK1ydkgRgwspRjLZEDc,Mehfil,3.7,NULL,"45 The Green, Southall, London",51.5037842,-0.3799385
9642,ChIJA_i-HKtydkgR3jhKM-NtuY4,"Essex Inn Hotel",3,NULL,"60-66 The Broadway, Southall",51.5115089,-0.3786670
9643,ChIJo26zxxgBdkgRTSdYsrHRJAU,"anight Inn",0,NULL,"18-20 Portland Road, Southall",51.5022163,-0.3782558
9644,ChIJQ9SJIlQNdkgRf1vJxNZhSZc,"The Red Lion",3.8,NULL,"100 High Street, Southall",51.5105896,-0.3713556
9645,ChIJ7Vg721QNdkgRAX66TCCmSh8,"Broadway Guest House",3.4,NULL,"1A-3A The Broadway, Southall",51.5111198,-0.3758631
9646,ChIJ9aupHqtydkgRCJamuPCd44g,"Universal Plaza Hotel",0,NULL,"60-66 The Broadway, Southall",51.5115051,-0.3787477
9647,ChIJr85AzrJydkgRX4Rqu42bMeQ,"Grosvenor Lodge",0,NULL,"27 Grosvenor Road, Southall",51.5019989,-0.3770841
9648,ChIJdRzZu6xydkgR7rD1fSDqxA0,"Maharaja Guest House",0,NULL,"67-75 South Road, Southall",51.5082016,-0.3773942
9649,ChIJwzrBIrJydkgRiSFcGks6n8I,"Hotel Ice Ltd.",0,NULL,"120 The Green, Southall",51.5023308,-0.3823583
9650,ChIJj1CMBrBydkgR1YYA3S9kQCo,"home us",0,NULL,"68 Dudley Road, Southall",51.5033913,-0.3882015
9651,ChIJwZ4_7LBydkgRrS4wC8EjU9A,"Bricklayer Arms Hotel",0,NULL,"61 Western Road, London, London-Ealing",51.5002861,-0.3877400
9653,ChIJzRnHxwMfdkgRNVWfQSoJbIg,"Gable Lodge Hotel",0,NULL,"292 Lincoln Road, Enfield",51.6446342,-0.0544132
9654,ChIJa-QeKAUfdkgRGaLfNjF0t5E,"Southbury House",0,NULL,"Southbury House, 280-, 286 Southbury Road, Enfield",51.6491814,-0.0583104
9655,ChIJMaZ90v8edkgRvq6eYkWfa7A,"Pieces Court",0,NULL,"15 Star Close",51.6406441,-0.0499110
9656,ChIJqeLSXEYPdkgR425ttbRjfoY,"Wimbledon Park Bed & Breakfast",0,NULL,"21 Gartmoor Gardens, London",51.4432564,-0.2067817
9657,ChIJuZcbfkcPdkgRuZG3CM_-ZgA,"Religious of Mary Immaculate Struan House",0,NULL,London,51.4444389,-0.2107406
9658,ChIJzeyWAD8PdkgRyIHM5AVDEFs,Goandream,0,NULL,"104 Girdwood Road, London",51.4485283,-0.2140762
9659,ChIJc7gpskAPdkgR2ILpDvlufgA,"Alan & Monica Afriat",0,NULL,"24 Combemartin Road, London",51.4463730,-0.2098186
9661,ChIJ2x5S1DAPdkgRn61E6_n_RBs,"Wimbledon Sports Apartment",0,NULL,"15 Queensmere Road, London",51.4388161,-0.2171283
9662,ChIJxV7tXUEPdkgR8XunG_K9FlQ,"The White Door Bed and Breakfast",0,NULL,"34 Pulborough Road, London",51.4480934,-0.2058172
9666,ChIJ7y0Ryg8ZdkgRL3mnOZ-942k,"The Oaks Guest House",0,NULL,"76 Blagden's Lane, London",51.6282349,-0.1311543
9667,ChIJFzjp3RUZdkgRO1U7Dpxzk9o,"Travelodge London Southgate Hotel",3.6,NULL,"The Mall, Southgate, London",51.6250153,-0.1230081
9668,ChIJl0VLghoZdkgRtQd-AVSS2CE,"Lifestyle Villas and Resorts Ltd.",0,NULL,"100 High Street, London",51.6312180,-0.1274983
9669,ChIJ7SM-HBEZdkgRm8pL6MyD21g,"Minchenden Court",0,NULL,"Minchenden Court, High Street, London",51.6278038,-0.1257443
9728,ChIJx0z3aq8EdkgRv5U-4MuzTGw,"Hilton London Bankside",4.5,NULL,"2-8 Great Suffolk Street, London",51.5056190,-0.1011880
9729,ChIJNeFZsKgEdkgR-5Y1pxeO50g,"Hotel Mercuri",0,NULL,"71 Southwark Street, London",51.5052605,-0.0991760
9732,ChIJFUxePGQIdkgRKDUXoIY6NGU,"Lona Lodge",0,NULL,"307 Sutton Common Road, Sutton",51.3817558,-0.2033575
9735,ChIJx8rWzbgddkgRrrEIhYeQuaU,"The Commongate Hotel",3.9,NULL,"131-133 Markhouse Road, Walthamptonstow, London",51.5763474,-0.0296801
9737,ChIJ3aHFdusddkgRvEcMtVIV__M,Easyroomlet,3.9,NULL,"344 Hoe Street, London",51.5804062,-0.0186186
9738,ChIJ3aHFdusddkgRzrocidnPT00,"Czechia Ltd",0,NULL,"344 Hoe Street, London",51.5804062,-0.0186186
9740,ChIJN5vO5-sddkgR-OuUhqho_Js,"Travelodge London Walthamstow Hotel",3.8,NULL,"2 Station Approach, London, Walthamstow",51.5827942,-0.0188621
9743,ChIJaVoEr7gddkgRcyvv0E4ObCo,"Cricket House",0,NULL,"87 Markhouse Road, London",51.5776520,-0.0299723
9744,ChIJr_GC1-kddkgR8ces9xtk1o8,Karia,0,NULL,"Merchants Lodge, 6 Westbury Road, London",51.5848007,-0.0228881
9745,ChIJxXBFn-kddkgRJjPFg2WsFDY,"The Scene",0,NULL,"63 Cleveland Park Avenue, London",51.5846405,-0.0209016
9767,ChIJfylVNvUMdkgRBGUQZukW6h4,"Travelodge London Twickenham Hotel",3.7,NULL,"London Road, Twickenham",51.4497948,-0.3300216
9768,ChIJsVSHqUQMdkgRYB7HXr_prOI,"Arlington B & B",0,NULL,"33 Arlington Road, Twickenham",51.4567871,-0.3168869
9769,ChIJ_8xKsWAMdkgRo0NpJsDw4gc,"Abigails Guesthouse",4.3,NULL,"7 Haggard Road, Twickenham",51.4502144,-0.3241743
9770,ChIJ80XPNPUMdkgR0I9GKsLeSA0,"The London Road Guest House",0,NULL,"136 London Rd, Twickenham, Middlesex",51.4515800,-0.3303998
9771,ChIJF53GkPYMdkgR--7FTnUvHHI,"Kirkstone Lodge",0,NULL,"327 Summerwood Road, Isleworth",51.4573784,-0.3327251
9772,ChIJORr7-FwMdkgR-c3Ln-kps_w,"The Old Stables",0,NULL,"1 Bridle Lane, Twickenham",51.4546585,-0.3198462
9773,ChIJLeLE_FwMdkgR5jvpK9ErDdg,"The White's Apartment",0,NULL,"20 Crown Road, Twickenham",51.4543648,-0.3193346
9774,ChIJAyIJh4Ws2EcRmVPFNI9Rj4k,"The Mary Rose Inn",1.9,NULL,"36-50 High Street, Orpington, Bromley",51.3940010,0.1145471
9775,ChIJQ3W4Y4qs2EcRNdgi_7X1SCI,"Cray Cottage B&B",0,NULL,"23, High Street, Saint Mary Cray",51.3880157,0.1137500
9835,ChIJ_RmXqN4EdkgRzKAQ29aPpfo,"St. Ermin's Hotel, Autograph Collection",4.5,NULL,"2 Caxton Street, London",51.4990349,-0.1342043
9861,ChIJK_WvedsEdkgRMYAiSk3dxJc,"The Sanctuary House Hotel",4,NULL,"33 Tothill Street, London",51.4995079,-0.1318091
9862,ChIJvXfei9sEdkgRcVqTBHgAWVU,"Conrad London St. James",4.6,NULL,"22-28 Broadway, London",51.4994507,-0.1329250
9866,ChIJ9xo71t4EdkgRpWd7Kj3MGIQ,"The Hamptons Bar",0,NULL,"54, St. James' Court, A Taj Hotel, Buckingham Gate, London",51.4982872,-0.1372520
9872,ChIJc0MAitsEdkgRvGwHlXRaM7Y,"Fabulous Apartment in Westminster",0,NULL,"16A Broadway, Westminster, London, London",51.4991722,-0.1331795
9874,ChIJbUZyqd8EdkgRCtqX6ZIJX9k,"Wigram House",0,NULL,"84-99, Ashley Gardens, Thirleby Road, London",51.4963150,-0.1383264
9875,ChIJ8y-wMNwEdkgRV8AExqYlzzM,"City Stay Luxury Westminster Apartment",0,NULL,"16-18 Strutton Ground, London",51.4971504,-0.1339337
9876,ChIJXalKaSEFdkgRFq49_DDicaA,"Goring Dining Room",4.5,NULL,"15 Beeston Place, London",51.4975471,-0.1456094
9877,ChIJBeWMHCEFdkgR3hZauPn_eR8,"Lakeview Court Apartments",0,NULL,"49 Buckingham Palace Road, London",51.4977303,-0.1437963
9878,ChIJUcv6biAFdkgRbQN6nriTbZw,"Russell Hotel",0,NULL,"312A Vauxhall Bridge Road, London",51.4956284,-0.1418577
9882,ChIJPYMxANcEdkgR5u75Surchbw,"Ryder Street Chambers",4.6,NULL,"3 Ryder Street, Duke Street St James's, London",51.5070610,-0.1377290
9883,ChIJ2USLDN0EdkgRzodnzTVUHI8,"Sapphire Independent Housing - St. Louise",0,NULL,"33 Medway Street, London",51.4953423,-0.1316273
9884,ChIJXw2OixgFdkgRBpVf5NCGcSw,"WeKnowLondon by BHRC",0,NULL,"Visitor Centre 1, East Concourse, London",51.4956322,-0.1441147
9885,ChIJGeHx0CMFdkgRz_s7f1sfKLM,"Mews House Victoria Apartment",0,NULL,"26 Grosvenor Garden Mews North, London",51.4970703,-0.1472614
9886,ChIJz6vp2tAEdkgRc9KUeVufF04,"London Hotels All4You",0,NULL,"10, 100 Pall Mall, London",51.5063438,-0.1340973
9887,ChIJAWZC2t4EdkgR7I9e0U3i3i0,"Club At St. James Court",0,NULL,"45-51 Buckingham Gate, London",51.4986916,-0.1374485
9888,ChIJy6FUIOAEdkgR6pvLc66vmMs,"St Leonards Hotel",0,NULL,"21 Longmoore Street, London",51.4924126,-0.1406420
9889,ChIJAdaUtt4EdkgRzQtHuQ_pcdk,"1 Bedroom Central LDN Apartment",0,NULL,"5 Caxton Street, Flat 16 Christchurch House, London",51.4987526,-0.1362119
9890,ChIJjw0A_-cEdkgRlsKeFBT5zQs,"Westminister Hotel",0,NULL,London,51.4937553,-0.1292919
9891,ChIJOf4B0SAFdkgRaNKwKclWLL4,"Buckingham Palace Apartment",0,NULL,"21 Buckingham Palace, London",51.4986610,-0.1432947
9892,ChIJj25MAs8EdkgRpatOJnQ-rRE,"Connections at Trafalgar Square",0,NULL,"8 Northumberland Avenue, London",51.5070038,-0.1260215
9893,ChIJKQd1miAFdkgR17PD8IkMsxU,"Kelkoo Select",0,NULL,"6th Floor, Portland House, London",51.4974861,-0.1414431
9894,ChIJQ8N3d9wEdkgRNqhwAA2LCNI,"hub by Premier Inn London Westminster, St James's Park",0,NULL,"9 Dacre Street, London",51.4989967,-0.1328562
9898,ChIJO2-P3b8adkgR--jO60-jGTM,"The New Inn",3.9,NULL,"2 Allitsen Road, St John’s Wood, London",51.5354691,-0.1661355
9902,ChIJkwSXsr8adkgRDIYi2n_JlJ8,"Elixir Holidays",0,NULL,"51 Charlbert Street, London",51.5346642,-0.1687406
9916,ChIJQ7bVPrkadkgRWoMGPoctR4Y,"Urlaub mit Oma und Opa 2016",0,NULL,"18 Lodge Rd,London,NW8 7JT Lodge Road, London",51.5296555,-0.1688106
9923,ChIJUbze67kadkgRkpACVMCM1GM,"Lejlighed til bryllup",0,NULL,"Storbritannien, 4-5 Jerome Crescent, London",51.5264015,-0.1692424
9980,ChIJm5ydzVUbdkgRi0FNfWyoN5Q,"Penthouse Seddon House",0,NULL,"Seddon House, London",51.5195160,-0.0966990
9984,ChIJaRI1T0cOdkgRJmXd9My2FZU,"Best Western Chiswick Palace & Suites",4,NULL,"71-73 Chiswick High Road, London",51.4926453,-0.2507920
9990,ChIJ79v5pzkOdkgRshxTN0i5qPM,"Chiswick Court Hotel",3.6,NULL,"39 Bath Road, London",51.4970474,-0.2496561
9996,ChIJ2W-bqkAOdkgRmiB0IcXa_l0,"Swan Guest House",0,NULL,"17 Thornton Avenue, London",51.4938469,-0.2527127
10007,ChIJb0t4akcOdkgRdTZ5WFIDXfo,"hotel chiswick",0,NULL,"73 Chiswick High Road, London",51.4926033,-0.2511721
10008,ChIJjX2eC0IOdkgRQxwfqAl0HWc,"North Lodge",0,NULL,"134 Chiswick High Road, London",51.4930115,-0.2532638
10012,ChIJM29fWjAOdkgRTL44cT-5nb4,"Gainsborough House",0,NULL,"45 Rylett Road, London",51.5021019,-0.2447473
10013,ChIJVV8dmDEOdkgRbxmhHwHup4U,Piassa,0,NULL,"129 Askew Road, London",51.5025444,-0.2427023
10015,ChIJxdfU7joOdkgRblcwcNLRmGI,"The Cottage Cobbold Road",0,NULL,"White City, London",51.5025864,-0.2488672
10017,ChIJZ0hX70YOdkgR41yrzUz4zSg,"Griffin Court",0,NULL,London,51.4903526,-0.2505186
10028,ChIJL7uLNGoUdkgRkkyX4RyttR0,Euracom,0,NULL,"8 Church Road, Stanmore",51.6174202,-0.3117120
10099,ChIJc8E3WF8EdkgREPu1d28FTfc,"Luxury Stockwell Apartments",0,NULL,"1UQ,, 346 South Lambeth Road, London",51.4728050,-0.1225244
10104,ChIJszI9kPAEdkgRatNZ2qCItjQ,"Pinto Tower Apartments",0,NULL,"84 Wandsworth Road, London",51.4800835,-0.1282080
10105,ChIJPQSKU_gEdkgRuJLdE9suIjk,"Cantilever Court",0,NULL,"212 Wandsworth Road, London",51.4752960,-0.1315878
10108,ChIJfyG-S3scdkgRYMQnUCLcYXs,"St Mary's Lodge",0,NULL,"73 Lordship Road, Stoke Newington",51.5633736,-0.0825825
10112,ChIJBVxOL30cdkgRtS0Jptr-2mk,Brady's,0,NULL,"Carriage Place, London",51.5593185,-0.0829908
10114,ChIJN3ay5CESdkgRUpSWEmkHTHo,"Travelodge London Wembley Hotel",3.5,NULL,"North Circular Road, London",51.5379410,-0.2833039
10116,ChIJAQCQQyASdkgRCWPjpCe1OWQ,"Holiday Risk",0,NULL,"Crown House, 60 North Circular Road, London",51.5375023,-0.2843127
10117,ChIJNyxhCCcSdkgREsj66Y0J5E8,"Heather Park Hotel",0,NULL,"Heather Park Drive, Wembley",51.5434341,-0.2847707
10118,ChIJhUQa74YRdkgRBWiokuzvM_o,"St Michael the Archangle Church, Tokyngton, Wembley,",0,NULL,"Saint Michaels Avenue, Wembley",51.5497284,-0.2788612
10119,ChIJSfP9GIcRdkgRbddOi3BXm5c,"Corsham House Sheltered Housing",0,NULL,"Corsham House, Victoria Court, Wembley",51.5500031,-0.2802730
10120,ChIJST-cnikSdkgRwCMuVr4SKKc,"Medlar Lodge",0,NULL,"Stanley Road, Wembley",51.5504646,-0.2854112
10121,ChIJk2-A5sEJdkgRT7CxihG0694,"Premier Inn Epsom North",4,NULL,"272 Kingston Road, Epsom",51.3644524,-0.2573536
10122,ChIJYUh75DIIdkgRja2RRc1fr-o,"Nonsuch Park Hotel",3.9,NULL,"355-357 London Road, Epsom",51.3647423,-0.2350120
10123,ChIJM4tpAWUddkgRzRGi_tdVL48,"Premier Inn",4.2,NULL,"Westfield Stratford City, 9 Montfichet Road, London",51.5441170,-0.0091611
10154,ChIJDS7OjnoddkgRQDnhYPLrToY,"Manuka Heights",0,NULL,"35 Victory Parade, London",51.5482826,-0.0096395
10210,ChIJoxQbT4gMdkgRdNyOMzpYArQ,"Alexander Pope Hotel",4.1,NULL,"Cross Deep, Twickenham",51.4412804,-0.3329818
10211,ChIJCVP5xY8MdkgRW3Udnlo4vwc,"The Wright Residence",0,NULL,"39 Grange Avenue, London, Twickenham",51.4435539,-0.3397936
10212,ChIJ_9Hw1IYMdkgRpC0Ez3TfA1E,"Wiseman Hall",0,NULL,"St Mary's University, Waldegrave Road, Twickenham",51.4358330,-0.3318402
10213,ChIJ1VFuZYUMdkgRyuZIdwQdkyc,"Home Exchange 50plus",0,NULL,"19 Orford Gardens, Twickenham",51.4400482,-0.3379270
10215,ChIJwR060oYMdkgRKIDpqp6Qglc,"De Marillac Hall",0,NULL,"St Mary's University College, Waldegrave Road, Twickenham",51.4358597,-0.3321839
10216,ChIJcai_z48MdkgRuzSb176IEfs,"Byrnes Twickenham Accommodation",0,NULL,"35 Grange Avenue, Twickenham",51.4430275,-0.3396613
10218,ChIJo6ng3YMMdkgR3T-8Fgw5ozM,"Cronin Hall",0,NULL,Twickenham,51.4343376,-0.3348926
10220,ChIJa9OisYkMdkgRptxYh6bCamY,"AF Reservations",0,NULL,"8 Cross Deep, Twickenham",51.4446831,-0.3303816
10225,ChIJj5YKLIEMdkgRkMFtAQDmwr0,"Doyle Hall",0,NULL,"Waldegrave Road, Twickenham",51.4354858,-0.3319448
10226,ChIJZcfi24MMdkgRHPqQmosyivc,"Cashin Hall",0,NULL,"Waldegrave Park, Twickenham",51.4340477,-0.3348738
10228,ChIJZxGY2IMMdkgRIOxvvtEa83o,"21 Waldegrave Park",0,NULL,"Waldegrave Park, Twickenham",51.4340324,-0.3347571
10229,ChIJVfYtjY0MdkgR41sWKV031P8,"Athelstan Place",0,NULL,"35 Hamilton Road, Twickenham",51.4473915,-0.3397595
10230,ChIJJcs67n0GdkgR78GLH5XNnFA,"The Furzedown",3.6,NULL,"118 Mitcham Lane, London",51.4243698,-0.1418202
10231,ChIJSZYcWYUGdkgRyhwfqxK2Iyc,"Beautiful Apartment, Streatham, London",0,NULL,"18 Westwell Road, Streatham",51.4205704,-0.1297353
10232,ChIJu0pkPioEdkgRiVvYWnHAMNg,"Chez Aliz International Uk Ltd",0,NULL,"11 Garrad's Road, London",51.4323845,-0.1355901
10233,ChIJq8ULKIcGdkgRwxe-_3K3_VE,"Abbeyfield Streatham Society",0,NULL,"Abbeyfield Society, 28 Conyer's Road, London",51.4249878,-0.1375097
10234,ChIJK5ksb5sGdkgRZePaO0frnjM,"Coventry Hall",0,NULL,"Polworth Road, London",51.4248352,-0.1281407
10235,ChIJNYTVj4IGdkgRLA8QoIDxr9s,"Sheltered Accommodation",0,NULL,"The Glebe, Prentis Road, London",51.4300766,-0.1310118
10236,ChIJmaxelH0GdkgRalvYSPMNWJY,"Masterclass Properties",0,NULL,"115 Mitcham Lane, London",51.4240990,-0.1417340
10237,ChIJjYRD8icEdkgR5JYm9INDDRA,"Pinfold House",0,NULL,"4 Pinfold Road, London",51.4314461,-0.1275942
10238,ChIJoQvLv5oGdkgR3lUJpr0TwiQ,"Southside Self Catering Apartments",0,NULL,"A23, London",51.4208031,-0.1249762
10239,ChIJo1nRH3wGdkgR3LCYijsmpFM,"London ""BedandFed"" in Furzedown, Tooting",0,NULL,"31 Ribblesdale Road, London, Tooting, London",51.4255333,-0.1449684
10240,ChIJmQ9Z0pwGdkgRNUQDuYyV4us,"Stanthorpe Hotel",0,NULL,"26 Stanthorpe Road, London",51.4277687,-0.1285861
10241,ChIJd4tPJ4cGdkgRMnXWZHNZqhI,"Conquest Hotel",0,NULL,"30 Conyer's Road, London",51.4247971,-0.1377895
10242,ChIJry3oBoQGdkgRbBLMBPwmfAU,"Gleneagle Guest House",0,NULL,"11 Gleneagle Road, London",51.4266396,-0.1324128
10243,ChIJe8QaQocGdkgRS_1bdEARiPc,"Laglin Lodge",0,NULL,"7 Eardley Road, London",51.4251328,-0.1396177
10244,ChIJs7mM9ykEdkgRtrrSwGgH5fA,"Hotel I K London B & B",0,NULL,"66 Becmead Avenue, London",51.4315605,-0.1345869
10245,ChIJsSYRjZ0GdkgRFt60xUWeUG4,"A A Guest Houses",0,NULL,"30 Angles Road, London",51.4303360,-0.1245420
10246,ChIJ658FjZ0GdkgRCU8TUrO7dX4,"The Past the Present the Future Within Angles Guest House",0,NULL,"30 Angles Road, London",51.4303627,-0.1245649
10247,ChIJxd6FDJAGdkgRQZdg4aUr5rE,Crownwise,0,NULL,"2 Streatham Common South, London",51.4199677,-0.1274357
10250,ChIJJ8RGZWMGdkgRacYD06sbHn0,"Apartment 205",0,NULL,"193 Fallsbrook Road, London",51.4186249,-0.1458752
10258,ChIJ4wHHVmMGdkgRQVJz6LX4ONU,"Mitcham Lane Ltd",0,NULL,"229 Mitcham Lane, London",51.4201088,-0.1460025
10262,ChIJnRGsoiYEdkgR06KHxDaDgFU,"Leigham Court Hotel",3.8,NULL,"18 Leigham Court Road, London",51.4353981,-0.1244929
10263,ChIJq7b5wzAEdkgRNiS838JhJv4,"Hotels near central London",0,NULL,"Cameford Court, New Park Road, London",51.4456406,-0.1307552
10264,ChIJqyuJTiUEdkgRa3o9pHDTTPg,"The Garden Bed & Breakfast",0,NULL,"Killieser Avenue, London",51.4401817,-0.1281613
10268,ChIJXRwKLDcEdkgR9FuBi0fp8pE,Metropolitan,0,NULL,"31 Langholm Close, London",51.4469032,-0.1314934
10269,ChIJ8VZLvyUEdkgRp0sb0l9QIiM,"Pancho Villa",0,NULL,"8 Streatham High Road, London, Streatham",51.4377480,-0.1274008
10270,ChIJr1QBRSEEdkgRfSbffsZ6rcQ,"Pocket Mountearl Gardens SW16",0,NULL,"20-22 Mountearl Gardens, London",51.4355965,-0.1221149
10271,ChIJuxFjNCwEdkgRicKlxo-NRR4,"Drewstead Lodge",0,NULL,"93 Drewstead Road, London",51.4385757,-0.1358694
10272,ChIJW7coUjAEdkgR3o2ExbEflek,"Casa Jimena UK",0,NULL,"213A New Park Road, London",51.4434814,-0.1314598
10276,ChIJ7cb69CEEdkgRvW7NKDIbRoM,"Lloyd Terrace",0,NULL,London,51.4359436,-0.1184116
10277,ChIJkY-d4UsSdkgR9wfnylhfe8g,"the fusilier hotel",3.7,NULL,"Harrow Road, Wembley",51.5516663,-0.3110228
10278,ChIJoQCB-KoTdkgR-8ccsvwo-tU,"The Sudbury",0,NULL,"955-957 Harrow Road, Wembley",51.5591507,-0.3276915
10279,ChIJP_dU3qoTdkgRxXJLkJNtEDs,"Franklyn Lodge the Farm House",0,NULL,"Hundred Elms Farm House, Elms Lane, Wembley",51.5577812,-0.3273095
10280,ChIJnVNwXYISdkgRwpOuU8yxfeo,"The Rising Sun Hotel",3,NULL,"138 Greenford Road, Sudbury Hill, Harrow",51.5587006,-0.3349093
10290,ChIJjStYLAYTdkgRE2gGVknUWVI,"Suffolk House Annexe",0,NULL,Harrow,51.5666695,-0.3333300
10293,ChIJIb284A-q2EcReG97pcXq6sU,"Avondale House Bed & Breakfast",0,NULL,"56 Avondale Road, Bromley",51.4191628,0.0114617
10297,ChIJqTcdZjiq2EcR2f1JxcrCQuo,"A Great Bed and Breakfast in Bromley",0,NULL,Bromley,51.4109840,0.0328730
10301,ChIJw2BT3RCq2EcR4Jk7i_aqyQU,"Mrs Joyce Mohammed",0,NULL,"8 Lake Avenue, Bromley",51.4184837,0.0160998
10302,ChIJq6_3HMoLdkgRYyp-GleJuJ8,"Hotel Bosco",3.5,NULL,"9 Saint Mark's Hill, Surbiton",51.3937073,-0.3033784
10303,ChIJ_x-sm8gLdkgRKAFDw7eqMpY,"Villiers Apartment",0,NULL,"29 Surbiton Hill Rd, Kingston upon Thames",51.3986092,-0.3007921
10304,ChIJfcVGiLMLdkgRqAd3Xgyni3c,"Black Lion",4.3,NULL,"58 Brighton Road, Surbiton",51.3919716,-0.3105634
10305,ChIJj8c8O88LdkgRhJQK5PtWP1E,"Villiers Lodge",0,NULL,"1 Cranes Park, Surbiton",51.3962135,-0.2972008
10306,ChIJSw13_kwKdkgRVYwkJPzqV4c,"Ditton Lodge",0,NULL,"47 Lovelace Rd, Long Ditton, Surbiton",51.3862457,-0.3131741
10307,ChIJq6_3HMoLdkgR9gI3n3jYKaM,"The Bosco Bar & Lounge",3.9,NULL,"Saint Mark's Hill, Surbiton",51.3937340,-0.3032500
10308,ChIJEyZZubULdkgRyeVbA9_8BDs,"Paphos Holiday Rental",0,NULL,"Victoria Road, Surbiton",51.3922462,-0.3068127
10309,ChIJ-3o_oswLdkgRmqfaj481R60,"RSH Hotel Consultancy",0,NULL,"118 Ewell Road, Surbiton",51.3897934,-0.2981428
10310,ChIJC78LIrYLdkgRo2ePwgOjijk,"Masonic Lodge, Surbiton. Arnold Lodge No 1981.",0,NULL,"6 The Crescent, Surbiton",51.3951492,-0.3050825
10311,ChIJd7_vV7QLdkgRm5doAiZIZno,"YMCA Kingston and Wimbledon (Surbiton Centre)",0,NULL,"United Kingdom",51.3911438,-0.3084678
10312,ChIJ_faKOcwLdkgRQAe74qOrrKk,"The Angel Inn Hotels Surbiton",4.1,NULL,"5 Howard Road, Surbiton",51.3926392,-0.2965409
10313,ChIJj1D1N8wLdkgRrU8T_R4xsrg,"Surbiton Inn Bed and Breakfast",0,NULL,"5 Howard Road, Surbiton",51.3926125,-0.2965310
10314,ChIJi16ebNILdkgRiHSIG36unxk,"Belmont Lodge ,2 Manor drive, Surbiton KT5 8NE",0,NULL,"4 Manor Drive, Surbiton",51.3924484,-0.2917680
10338,ChIJLehtbw4IdkgRgfzwcBfClgc,"Holiday Inn - Sutton",3.8,NULL,"Gibson Road, Sutton",51.3616867,-0.1966057
10339,ChIJJchlRgQIdkgRNce897KhR-M,"FlexiStay ApartHotel Sutton",4.3,NULL,"23 Camborne Road, Sutton",51.3539200,-0.1945359
10340,ChIJVw8VaQ4IdkgRK5Yu7ftwrVA,"Holiday Inn Leisure Club",0,NULL,"Gibson Road, Sutton",51.3616905,-0.1966085
10341,ChIJqxyuxwkIdkgRBa1OOUDsyho,"Roomspace Serviced Apartments - Nouvelle House",0,NULL,"52 Sutton Court Road, Sutton",51.3607521,-0.1883185
10342,ChIJSWOHkxoIdkgRyI74qdsVW-8,"Mariana's Guest House",4.8,NULL,"52 Worcester Road, Sutton",51.3562737,-0.1986450
10343,ChIJ3T4TkgwIdkgRczx94ewhTxk,"The Grapes",3.8,NULL,"198 High Street, Sutton",51.3659210,-0.1940359
10344,ChIJ9S1Ggg8IdkgR1fuNzrs-Ez0,"Eversfield House",0,NULL,"45 Mulgrave Road, Sutton",51.3580513,-0.1962821
10345,ChIJaVWzf-IHdkgRfPM2ZQMnM78,"Langley Guest House",0,NULL,"22 Langley Park Road, Sutton",51.3595085,-0.1867102
10347,ChIJ8SuToREIdkgR_wLTNfF0nrc,"CYPRESS COURT",0,NULL,,51.3611565,-0.2013269
