id,google_id,name,rating,vicinity,latitude,longitude
12764,ChIJaamDzN8AdkgR1BmKho_1mqA,"Chilli and Spice Indian Takeaway",4.1,"25 Woodside Green, London",51.3864403,-0.0712284
12765,ChIJsxGoMeQAdkgRyOi0JlVMr-s,Andreous,4.1,"66 Shirley Road, Croydon",51.3815613,-0.0634103
12766,ChIJR0T-YucAdkgRp8O5GwYl6cE,"Regina Pizza",3.9,"309 Lower Addiscombe Road, Croydon",51.3818665,-0.0699059
12767,ChIJZ5sya9AAdkgRWKrSpLeK7Xk,"Royal Asia",3.7,"91 Lower Addiscombe Road, Addiscombe, Croydon",51.3796806,-0.0830410
12768,ChIJV56UvtwAdkgR0S16aRHKkK0,Rezala,0,"197 Lower Addiscombe Road, Croydon",51.3795700,-0.0747438
12769,ChIJJaAvPdoAdkgRTvE-H8wLFvM,"Lazzaris Cafe and Ristorante",4.7,"1 Dartnell Road, Croydon",51.3830376,-0.0802102
12770,ChIJ1SrVaucAdkgRnlzGcsMY0Hg,"Woodlands pizza",0,"274 Lower Addiscombe Road, Croydon",51.3818970,-0.0693182
12771,ChIJMwieOuQAdkgRZsi_ov184rs,"Dans Garden",0,"58 Shirley Road, West Wickham, Croydon",51.3817902,-0.0635014
12772,ChIJ1VB779wAdkgRvZYJFTjgTxk,Papadom,2.9,"109 Lower Addiscombe Road, Croydon",51.3795128,-0.0821381
12773,ChIJWStaCdAAdkgRvLZ2j3XI3c0,"J&D KEBAB",4.2,"107 Lower Addiscombe Road, Croydon",51.3795128,-0.0822305
12774,ChIJ1VB779wAdkgR1LCIkIiSdww,"Abidap Connection",4.1,"Lower Addiscombe Road, Croydon",51.3797226,-0.0831340
12775,ChIJJUk_NN4AdkgRyadymdZ5GyA,"THE GREEN TAKEAWAY",0,"17 Woodside Green, Croydon, SOUTH NORWOOD",51.3860779,-0.0713158
12776,ChIJVWTENN4AdkgROq1mtontmqs,"Texas Mexican",3.6,"15 Woodside Green, London",51.3862877,-0.0713501
12777,ChIJgQGDzN8AdkgR6Dj-tzhXZgY,Curry.uk.com,0,"25 Woodside Green, London",51.3864594,-0.0711925
12778,ChIJk-K4uNEAdkgRrGJHDLKQfQA,"Pizza Napolitana Ltd",3.4,"Lower Addiscombe Road, Croydon",51.3801346,-0.0860799
12779,ChIJ0Sh4vNwAdkgRUsiu7Eu0ZBE,"Ossies Fish & Chips",4.7,"189 Lower Addiscombe Road, Croydon",51.3794632,-0.0750242
12780,ChIJM3CZKNIAdkgRJ_q-C1ms7iQ,"Welcome Friends",4.6,"4 Bingham Corner, Lower Addiscombe Road, Croydon",51.3799362,-0.0736772
12781,ChIJ9W9sktEAdkgR44OmuACrhpY,"The Spicy Affair",3.6,"162-164 Cherry Orchard Road, Croydon",51.3800812,-0.0868921
12782,ChIJ0WA70N8AdkgR4VEus_-L6ug,"Ly Chinese Take Away",0,"41 Woodside Green, London",51.3868484,-0.0708024
12783,ChIJn9o9zt8AdkgRUjgFsDXsbRw,"Mandy's Fish & Chips",4.1,"33 Woodside Green, London",51.3867188,-0.0709308
12784,ChIJOQKPj9EAdkgR8Bgtq8ibETw,"Thanh Bistro",4.8,"56 Lower Addiscombe Road, Croydon",51.3803062,-0.0870735
12785,ChIJH_MV9dEAdkgRhVCZhaBrp84,Mazala,4,"142 Cherry Orchard Road, Croydon",51.3797379,-0.0875404
12786,ChIJ85zeEc8AdkgRI3zTtwNcZl0,"The Cricketers",4,"107 Addiscombe Road, Croydon",51.3751602,-0.0836328
12787,ChIJixe4h90AdkgRhiXt1vZoaDM,"The Fish House",4.6,"297 Lower Addiscombe Road, Addiscombe, Croydon",51.3816643,-0.0702974
12788,ChIJQS_DAt0AdkgRpJb0z90e3Wo,"Pizza On Line",4.3,"237 Lower Addiscombe Road, Addiscombe, Croydon",51.3804626,-0.0728583
12789,ChIJz68jZOcAdkgRZrRhRbJ913w,"Favourite Chicken",0,"317A Lower Addiscombe Road, Croydon",51.3820381,-0.0696269
12790,ChIJ08ADFecAdkgR-jAqtZvEG2M,"Gourmet Kitchen",3.9,"292 Lower Addiscombe Road, Croydon",51.3821907,-0.0687007
12791,ChIJeRq1P-cAdkgRZT1mXCV45yo,"Hot Spot Grill",4,"339 Lower Addiscombe Road, Croydon",51.3825378,-0.0683733
12792,ChIJOwMluN4AdkgRGeMCbkCLG1c,"Morland Fried Chicken",0,"Morland Road, Croydon",51.3849754,-0.0750329
12793,ChIJnf1xFdAAdkgRyYw39JsMkT0,"Les Calices Restaurant Ltd",0,"89 Lower Addiscombe Rd, Croydon",51.3797035,-0.0831219
12794,ChIJzXjoJOQAdkgReK4It4DS9uM,"Best Kebab",0,"50 Shirley Road, Croydon",51.3819466,-0.0636223
12795,ChIJaWeANOQAdkgRYffqfo0wnmA,"EDDIE'S CAFE",4.4,"74 Shirley Road, Croydon",51.3813286,-0.0633116
12796,ChIJje3L298AdkgRVJPNA0bNbrY,"Delight Kebab",0,"31 Woodside Green, London",51.3866539,-0.0710227
12797,ChIJWyJr0N8AdkgRqeyB1cBGRCI,"Perfect Fried Chicken",0,"43 Woodside Green, London",51.3869133,-0.0707438
12798,ChIJI5hPltEAdkgRDkxK8YPONfw,"Hing Sun House",4.2,"66 Lower Addiscombe Road, Croydon",51.3801880,-0.0863544
12799,ChIJSSUAd98AdkgRammPlAteNxk,"Perfect Fried Chicken, Woodside",0,"74 Anthony Road, London",51.3881340,-0.0732271
12800,ChIJFaJJhtEAdkgRUIbPPXgs_G4,"Zenith Fried Chicken",0,"45 Lower Addiscombe Road, Addiscombe, Croydon",51.3805542,-0.0873902
12801,ChIJ2YPzH9IAdkgRh21ZNiA0Xdc,"China Wok",4.7,"140 Cherry Orchard Road, Addiscombe, Croydon",51.3797264,-0.0875408
12802,ChIJAw70g5yu2EcRsvyA2I2jtEQ,"Fortune Inn",3.8,"44 Steynton Avenue, Bexley",51.4357796,0.1263649
12803,ChIJX-n_gZyu2EcRyFR-f1N8LdQ,"Albany Grill",0,"42 Steynton Avenue, Bexley",51.4357033,0.1263369
12804,ChIJXxuHnJyu2EcR66i2NRFtw3E,"Domino's Pizza - London - Bexley",0,"54 Steynton Avenue, Bexley",51.4358406,0.1268123
12805,ChIJhwZFnJyu2EcRQ8eEg_sLn5g,"Ruchi Restaurant Ltd",4.3,"56-58 Steynton Avenue, Albany Park, Bexley",51.4358482,0.1268960
12806,ChIJITeEf5yu2EcRZj6H_6SEjpA,"Beijing Spring",0,"18 Steynton Avenue, Bexley",51.4361305,0.1257843
12807,ChIJ09FRY5Cu2EcR0J_q9UhQaBY,"Ocean Fresh",0,"5 Montpelier Avenue, Bexley",51.4421692,0.1258190
12813,ChIJ8YHJFlMDdkgR8rLwT_SmJho,"Simpsons Tavern",4.2,"38 1/2, Ball Court Alley, Cornhill, London",51.5132103,-0.0860746
12814,ChIJMz9GjlQDdkgR_JrS2W6SR5w,"1 Lombard Street",4.1,"1 Lombard Street, London",51.5130730,-0.0889629
12815,ChIJGYNHibIcdkgRveiA0iBpeVE,"1901 Restaurant",4.2,"Andaz London Liverpool Street, 40 Liverpool Street, London",51.5172997,-0.0817225
12817,ChIJ4XaOmsocdkgRj9V4nkRnlos,"The Lane Bar",4.1,"1220 Osborn Street, London",51.5166321,-0.0699003
12818,ChIJ7T0rN00DdkgRrEq5qiYd-3A,"The Sterling",3.1,"30 Saint Mary Axe, London",51.5144730,-0.0803381
12820,ChIJYQD7SLIcdkgRCxwTmp-OcMs,Itsu,4.1,"10-11, Broadgate Arcade, 155 Bishopsgate, London",51.5189018,-0.0799120
12821,ChIJOcMzGboEdkgRnQBMyiHdSYE,"Bangalore Express City",3.7,"1, Corbet Court, 3-6 Gracechurch Street, London",51.5129433,-0.0846649
12822,ChIJaXXC_VIDdkgRjKevjDfNGjI,Gaucho,4.2,"1 Bell Inn Yard, London",51.5126495,-0.0848290
12823,ChIJsciTa0wDdkgRqh7thABahnU,"Bavarian Beerhouse, Tower Hill",3.9,"9 Crutched Friars, London",51.5113297,-0.0774942
12824,ChIJyWFOLK0cdkgRVyrHd8DbIsk,Rocket,3.8,"6, Adam's Court, Old Broad Street, London",51.5144920,-0.0844384
12825,ChIJKVpDU7IcdkgRWA6xHcv9H-w,"Boisdale of Bishopsgate",4.4,"Swedeland Court, 202 Bishopsgate, London",51.5180016,-0.0794310
12826,ChIJsXHacsscdkgRUnql8CSRexg,Tayyabs,3.9,"83-89 Fieldgate Street, London",51.5172348,-0.0634774
12827,ChIJCU4G1awcdkgRmCqXP2a29ZI,"Le Relais De Venise",4.4,"5 Throgmorton Street, London",51.5146790,-0.0864690
12828,ChIJ9Y5R4LEcdkgRP5NtisK8Lk4,L'Anima,4.1,"1 Snowden Street, London",51.5213737,-0.0816114
12829,ChIJvdNLpLMcdkgRT3Zw5IhSjJw,Subway,0,"123 Middlesex Street, London",51.5177917,-0.0785671
12830,ChIJi_vxlrIcdkgRIz_Ec6MJUBA,"SUSHISAMBA London",4.2,"Heron Tower, 110 Bishopsgate, 39th Floor, London",51.5161743,-0.0809402
12831,ChIJ9RsBt1MDdkgRuzebvU6Jwc0,"The Folly",3.5,"41 Gracechurch Street, London",51.5112076,-0.0859158
12832,ChIJURt2jFIDdkgRAexxjYtIgqU,"Luc's Brasserie",4,"22 Leadenhall Market, London",51.5127792,-0.0836230
12833,ChIJgdjr1bUcdkgRpZi5zdi4KOo,"All Star Lanes",3.8,"95 Brick Lane, London",51.5217934,-0.0718400
12834,ChIJM8Z8DUwDdkgRhbjVMvjA2eM,"Forum Restaurant",0,"Grange City Hotel, 8-14 Cooper's Row, London",51.5107307,-0.0765924
12835,ChIJT2lBEzYDdkgRBO2q6ruhLgQ,"Cafe Rouge",3.6,"Unit 4, Quayside Road, St Katharine Docks, London",51.5082283,-0.0728430
12836,ChIJvdVVtrYcdkgRRyTMHD3GrgA,Hawksmoor,4.5,"157A Commercial Street, London",51.5214386,-0.0758446
12837,ChIJYaaP2VIDdkgRP28Ic0IZwPE,"Jamie's Italian Threadneedle Street",3.8,"Ground Floor, 38 Threadneedle Street, London",51.5144958,-0.0841040
12838,ChIJ80yBvbMcdkgRgu3otots7II,"The Breakfast Club",4.1,"12-16 Artillery Lane, London",51.5183563,-0.0787577
12839,ChIJzRcrN00DdkgRa_C_FpJsB7U,"Searcys The Gherkin",4.3,"30 Saint Mary Axe, London",51.5143127,-0.0804610
12840,ChIJg5eH2LMcdkgRIY4RDHmB8RA,"Galvin La Chapelle",4.2,"35 Spital Square, London",51.5201759,-0.0781460
12841,ChIJX__2lbIcdkgRPCpSjiwV5LM,"Duck & Waffle",4.1,"Heron Tower, 110 Bishopsgate, 38th Floor, London",51.5161743,-0.0809402
12842,ChIJYQD7SLIcdkgR4BJR4vwDAOg,"All Bar One",3.7,"175 Bishopsgate, London",51.5198021,-0.0794206
12843,ChIJTfPydkoDdkgRhLWVO1ym3xg,"Cafe Spice Namaste",4,"16 Prescot Street, London",51.5115623,-0.0707932
12844,ChIJhyEUKkwDdkgRHpphf3Gf6f4,"Bodean's BBQ Tower Hill",4.3,"16 Byward Street, London",51.5097313,-0.0788870
12845,ChIJuRFCz7EcdkgRJhtzI4Y11Tg,"Queen Of Hoxton",3.8,"1 Curtain Road, London",51.5221710,-0.0812749
12846,ChIJfwbVIbMcdkgRxcYtZZ6iW80,"Cinnamon Kitchen",3.9,"9 Devonshire Square, London",51.5170746,-0.0785130
12847,ChIJ8Zn_QksDdkgR5fq030Dl98U,Subway,3.4,"75 Aldgate High Street, London, Aldgate",51.5138130,-0.0755282
12848,ChIJZ2JbzLIcdkgRv2bN0-1tHoo,"The Drift",3.7,"Heron Tower, 110 Bishopsgate, London",51.5164833,-0.0809139
12849,ChIJJ-7dCkkDdkgRcj5P1cg1UVY,"Ping Pong",4.1,"3, Saint Katharine's Way, London",51.5083961,-0.0730519
12850,ChIJr_5ys00DdkgRH9bnHwv7gpM,"Windsor Fenchurch",3.5,"2 New London Street, London",51.5114594,-0.0792168
12851,ChIJQSZCDbMcdkgRcDzj1d_BxwI,"Devonshire Terrace",3.9,"Devonshire Square, London",51.5170898,-0.0781839
12852,ChIJMRl6DLYcdkgRt9E0ECCsVcc,Sheba,3.6,"136 Brick Lane, London",51.5206604,-0.0717561
12853,ChIJw6TbojUDdkgRq8fwaDFXAbY,"Bon Appetit",4.5,"133 Leman Street, London",51.5115814,-0.0687072
12854,ChIJAem4HtUEdkgRIidmX82-sCQ,"Pitt Cue",4.2,"1 Devonshire Square, London",51.5163956,-0.0782670
12855,ChIJvfkmF7McdkgRMoFhkr0fpdU,"Kenza Restaurant & Lounge",3.7,"10 Devonshire Square, London",51.5166016,-0.0790904
12856,ChIJO5M9SqscdkgRPgfA3TQqZMY,"The Tokenhouse",4,"4 Moorgate, London",51.5152664,-0.0893253
12857,ChIJ03T5JLQcdkgRUhOTWaupMVA,"St John Bread & Wine",4.2,"94-96 Commercial Street, London",51.5197678,-0.0742763
12858,ChIJsyxJ3kgDdkgR4UP9OJyHLBY,"The Perkin Reveller",3.6,"Tower of London, The Wharf, London",51.5069313,-0.0748530
12859,ChIJBffV6k0DdkgRDFyS2cZ5Fao,"Minster Exchange",4,"Minster Pavement, Mincing Lane, London",51.5108070,-0.0810504
12860,ChIJbcZB2lIDdkgR3O-sO48NXvM,"The Mercer",4.3,"34 Threadneedle Street, London",51.5141640,-0.0846548
12861,ChIJmQM_q6wcdkgRkgwWdzrV8NU,"Mint Leaf Lounge",3.8,"12 Angel Court, London",51.5149193,-0.0879521
12862,ChIJ7ftfqLMcdkgR7O00VOkjEuI,"London Steakhouse Co - City",3.4,"109-117 Middlesex Street, London",51.5175781,-0.0780172
12863,ChIJKVpDU7IcdkgR3vyNHZ8QLQs,"Dirty Dicks",3.7,"202 Bishopsgate, London",51.5180779,-0.0795946
12864,ChIJaf3VArMcdkgRDP8tt4oZLrI,"Old Bengal Bar",4,"16 New Street, London",51.5170288,-0.0791808
12865,ChIJRZh2fVIDdkgRqj6briGZaQU,Itsu,3.9,"Willis Building, 51 Lime Street, London",51.5127029,-0.0813322
12866,ChIJURt2jFIDdkgR5EgTNcXK254,"Lamb Tavern",3.8,"10-12 Leadenhall Market, London",51.5128403,-0.0833688
12867,ChIJ-7lmda0cdkgRp8CZJHu9Jkk,"The Railway Tavern",3.5,"15 Liverpool Street, London",51.5175018,-0.0834644
12909,ChIJQz3wNTMDdkgRYiTWfQvnb3M,"Lahore Kebab House",3.9,"2-10 Umberston Street, London",51.5146179,-0.0630216
12920,ChIJX7eIgrYcdkgRJtmJIysIZVc,"Poppies Fish & Chips",4.3,"6-8 Hanbury Street, London",51.5202217,-0.0740232
12921,ChIJTX55VrQcdkgRjka9XBnu4Xo,Lupita,3.8,"60-62 Commercial Street, London",51.5178528,-0.0737367
12922,ChIJzbPEKbQcdkgRoRvhH54pn7w,"Rosa's Thai Cafe Spitalfields",3.8,"12 Hanbury Street, London",51.5202217,-0.0737906
12923,ChIJ2_03ssocdkgRBdFFvwwbwgo,"Burger King",3.2,"90 Whitechapel High Street, London",51.5158768,-0.0708833
12924,ChIJ_YxXC7YcdkgR7WdFQXF-uoc,"Aladin Brick Lane",3.4,"132 Brick Lane, London",51.5205574,-0.0717518
12925,ChIJJ0jmxk0DdkgRHMMb02SeNCk,"Proud Cabaret",4.3,"1 Mark Lane, London",51.5112648,-0.0803352
12928,ChIJx4ypmW4ZdkgRfgKwBOMpFpM,Paramount,4.2,"216 High Road, London",51.5980568,-0.1104121
12929,ChIJ1RcI-eIbdkgRR4LSpdpOjR0,McDonald's,3,"3, Hollywood green, 180 High Road, London",51.5969582,-0.1090129
12930,ChIJnRlh210ZdkgRHEsEGIqaDEk,"Fatisa Cafe Pizzeria",4.1,"292 High Road, London",51.6031761,-0.1117088
12931,ChIJCSjuLuIbdkgRAeVetVGeFiE,"The Jolly Anglers",3.1,"33 Station Road, London",51.5968170,-0.1113546
12932,ChIJz2Zua-IbdkgRtgK-uSlhO6g,"Brown Eagle",4,"234 High Road, London",51.5986519,-0.1106086
12933,ChIJi2yscOMbdkgRJRqHmvX-t7g,"Copper Chimney",0,"The Mall, 159 High Road, London",51.5945244,-0.1080796
12934,ChIJq1EoGmkZdkgRSgRSeaU3kMo,"Burger King",1.9,"Food Court The Mall, 159 High Road, London",51.5948601,-0.1085614
12935,ChIJlyh4B-MbdkgRqUCtgg43xVg,Subway,0,"160 High Road, Wood Green",51.5948563,-0.1080465
12936,ChIJo-WLHeMbdkgRhyQwWYuKb4U,Nando's,4,"Hollywood Green, 180 High Road, London",51.5970116,-0.1089892
12937,ChIJcw2ASuEbdkgRuyTZWhPDSbI,"Karamel Restaurant",4.5,"4 Coburg Road, London",51.5942078,-0.1128511
12938,ChIJoavnmV0ZdkgRCrQaVcbqDZQ,Vrisaki,4.3,"73 Myddleton Road, London",51.6063232,-0.1165827
12939,ChIJLWdmXt8bdkgRmORw_qa-1gI,METHI,4.3,"10 Palace Gates Road, Alexandra Palace, London",51.5988350,-0.1223740
12940,ChIJ04SMCOMbdkgRiPXG-JMSGos,"Wood Green Chinese",3.6,"138 High Road, London",51.5938492,-0.1079010
12941,ChIJ8aTuyOIbdkgRczr0lTdtbnU,"Mecca Wood Green",3.7,"707-725 Lordship Lane, London",51.5972023,-0.1069637
12942,ChIJi2yscOMbdkgR9EXt4TlfXQM,"Mauritius Paradise",3.9,"63, Wood Green Shopping City, 159 High Road, London",51.5944290,-0.1104701
12943,ChIJyd0gZOMbdkgRnN4pX6yKGJA,Tinseltown,2.8,"159 High Road, London",51.5943909,-0.1081856
12944,ChIJdQABe2cZdkgR8WBWN_PsW0E,"Espresso Pizza",3.4,"110 Myddleton Road, Haringey",51.6065559,-0.1183834
12945,ChIJsd8WSOIbdkgR9VAxwPnRGq8,Canteen,3.8,"3 Station Road, London",51.5970497,-0.1103741
12946,ChIJtcz7Q-IbdkgR2SkqjQ_Bm1g,"Dixy Chicken & Pizza",3.9,"194 High Road, London, Wood green",51.5975189,-0.1100108
12947,ChIJfwpRruMbdkgRpA6ZmFfWlzE,KFC,0,"3-4 High Road, London",51.5957298,-0.1092158
12948,ChIJqZ62YmcZdkgRAEZjCUu-ESk,"The Step",4.8,"101 Myddleton Road, London",51.6063194,-0.1179050
12949,ChIJs9p7kd8bdkgR9VPNRGOv3Aw,"The Starting Gate",3.9,"Station Road, Alexandra Palace, London",51.5983353,-0.1196953
12950,ChIJ9zgECWIZdkgRswujVvMPQC0,"Our Cottage",4.8,"8 Crescent Road, London",51.5990143,-0.1239721
12951,ChIJB6Fr214ZdkgRoFivQP-F9cc,"Oriental Kitchen",0,"12 Commerce Road, London",51.6023788,-0.1129973
12952,ChIJh55SFeIbdkgRSuj0I6n4CGo,KFC,2.9,"208 High Road, Wood Green",51.5978584,-0.1102993
12953,ChIJP3EkRuIbdkgR7Rah0V3GrR8,"Hardies Fried Chicken and Peri Peri Chicken",0,"1 Station Road, London",51.5970573,-0.1103055
12954,ChIJWcoEa-IbdkgR1NUoC0JF3eU,"Dixy Fried Chicken",0,"194 High Road, London",51.5975151,-0.1100313
12955,ChIJy_LEqOMbdkgRmhgtNCqOwCc,"Greggs Wood Green",4.2,"7 The Broadway, London",51.5959015,-0.1092144
12956,ChIJR510COMbdkgRZ4x2n38K3M8,"Franzos Piri Piri London",3.6,"69 Hoe Lane, Enfield",51.5958023,-0.1088023
12957,ChIJj0lODWcZdkgRte-SlcsXeUg,"Mums Lounge",4.3,"143 Myddleton Road, London",51.6064110,-0.1196984
12958,ChIJsb16IPsbdkgRa32PVF019KE,Subway,2.7,"17b, Wood Green Shopping Centre, High Road, London",51.5948448,-0.1081109
12959,ChIJW2GNC2cZdkgRT4Fwbf9wlGA,Pizzaman,3.8,"136 Myddleton Road, London",51.6065979,-0.1195005
12960,ChIJW2GNC2cZdkgRj6cvFJJNb4c,"Mohammedi Indian Takeaway",4.3,"136C Myddleton Road, London",51.6065788,-0.1195812
12961,ChIJ____buMbdkgRAsAaGNWs-54,"Eliza's Kitchen",0,"58, Market Hall Wood Green Shopping City, High Road, London",51.5946732,-0.1080150
12962,ChIJvcgNeOMbdkgRdJJXq-OTgF0,Chiquen,4,"17A The Mall, Next to Cineworld, London",51.5946732,-0.1080150
12963,ChIJOT5PeeMbdkgRMPwyemgc_iY,"JRC Global Buffet",3.3,"18, The Mall Shopping Centre, 150 High Road, London",51.5947151,-0.1078862
12964,ChIJEyJrgGYZdkgRhuDpVfXcJ_c,"Pin WebDesign",0,"Queens Parade, Brownlow Road, London",51.6067734,-0.1237490
12966,ChIJcSN5TOIbdkgRyOENKcyo8ug,"Kebab Delight",3.8,"205 High Road, London",51.5970268,-0.1100634
12967,ChIJxRhrgGYZdkgR_V3F-sUyrNE,"Favorite Chicken & Ribs",0,"Queens Parade, 4, Brownlow Road, New Southgate",51.6069221,-0.1236320
12968,ChIJTdCpWeIbdkgR0BWn2L35b6w,"Fryers Delight",4.1,"738 Lordship Lane, London",51.5973167,-0.1091550
12969,ChIJqXNz1FgZdkgRvCpt7iczi2s,"Chicken Express",0,"270 High Road, London",51.6015053,-0.1117895
12970,ChIJy8yd_2EZdkgRxQkfc9ZkUjo,"Mickys Fish& Charcoal Grill Restaurant",4.1,"5 Crescent Road, London",51.5992546,-0.1236310
12971,ChIJbyiCB2IZdkgRHU7daK3iPqo,"Dhaka Tandoori",4.7,"10 Crescent Road, London",51.5990639,-0.1240208
12972,ChIJB6Fr214ZdkgRONk6DHOHS5w,"Chinese Take-Away",0,"12 Commerce Road, London",51.6023254,-0.1129528
12973,ChIJZ84KzVgZdkgRwUqR17m00l8,"london bar restaurant",0,"268 High Road, London",51.6014671,-0.1117381
12974,ChIJY2ve1FgZdkgR-WncVhQIYM4,"Tuna Grill & Doner",4.9,"272 High Road, London",51.6015663,-0.1118376
12975,ChIJWcoEa-IbdkgR4pcsPXzjOqA,"Dixie Pizza",0,"194 High Road, London",51.5975189,-0.1100108
12976,ChIJXYl9qeMbdkgRH4g_iBcOo0o,"New Crystal Restaurant",4.6,"11 High Road, London",51.5961533,-0.1093114
12977,ChIJ4xWG_-IbdkgRCzGO06z9qew,Weatherspoon,0,"360 Buller Road, London",51.5966110,-0.1089262
12978,ChIJXTPcpuMbdkgRmayol6GV6-E,"Capital Restaurant",4.2,"The Broadway, 1-2 High Road, London",51.5956116,-0.1091394
12979,ChIJUYZ5jOMbdkgR2bCXzhauxqM,"Sea Breeze",0,"159 High Road, Wood Green, London",51.5942001,-0.1101870
12980,ChIJE2jFoeMbdkgRtGlrzBbB0EE,"Ezra's Kitchen",4,"185A High Road, London",51.5952110,-0.1091716
12981,ChIJq6qqquMbdkgRqcgs9wDrhpQ,"FRANZOS PIRI PIRI (WOOD GREEN)",0,"133 High Road, London",51.5958023,-0.1087803
12982,ChIJE71gdeMbdkgR9F2EDZ6kZ_U,"Kervan Sofrasi Restaurant",4.2,"183 High Road, London",51.5950928,-0.1092001
12983,ChIJQ91ud-MbdkgRbDxrQWjh_ZA,"Moo Dog",0,"159 High Road, Wood Green, London",51.5945930,-0.1087257
12984,ChIJ1zymZuMbdkgR-rgGmueZ7Gs,chorak,0,"6YQ, 122 High Road, London",51.5942230,-0.1078126
12985,ChIJMwrD0dAbdkgRy0IjVXeky1s,"Bar & Kitchen - Alexandra Palace",3.8,"Alexandra Palace, Alexandra Palace Way, London",51.5934029,-0.1318359
12987,ChIJiehb-7kCdkgRuCySgwToirk,Plateau,3.9,"4th Floor, Canada Square, London",51.5047035,-0.0166230
12988,ChIJXfjZ67cCdkgRRhDeT7bJ9Jc,"Iberica Canary Wharf",4,"12 Cabot Square, London",51.5057564,-0.0220239
12989,ChIJAxlrrrACdkgRzeaU0eO-PEY,"Third Space Canary Wharf",4.5,"16-19 Canada Square, London",51.5045738,-0.0160521
12990,ChIJfxWzfLACdkgRF4yjKGhLdDA,"Rocket Restaurant",3.6,"2 Churchill Place, London",51.5042610,-0.0147009
12991,ChIJfxWzfLACdkgRPRLteF3F60k,"Jamie's Italian Canary Wharf",3.6,"17, Canary Wharf, 2 Churchill Place, London",51.5045395,-0.0147149
12992,ChIJnS8vZLcCdkgRGj_dKboh9Rk,"The Parlour Bar",3.8,"The Park Pavilion, 40 Canada Square Park, London",51.5049934,-0.0188572
12993,ChIJf6wFkrcCdkgR65zVMAn8y-c,"Boisdale of Canary Wharf",4,"Cabot Place, London",51.5052032,-0.0220318
12994,ChIJLYCh5bcCdkgRwlVY06dQ-UA,"Sri Nam",3.6,"10 Cabot Square, London",51.5057297,-0.0218094
12995,ChIJlyAZQ7cCdkgR8AfWRKEh1rE,"Roka - Canary Wharf",4.3,"4, Park Pavilion, 40 Canada Square, London",51.5049744,-0.0188549
12996,ChIJVTZUsMcCdkgRTeBmCrTjv3k,"Lobby Lounge Bar",0,"London Marriott West India Quay, 22 Hertsmere Road, London",51.5070076,-0.0211417
12997,ChIJk2dBlq0CdkgRINzf9haLWfI,"Papa John's Pizza",3.6,"257-259 East India Dock Road, London",51.5115128,-0.0097240
12998,ChIJnS8vZLcCdkgRNd7ZYtNLRvc,"Wahaca Canary Wharf",4.1,"Park Pavillion, 40 Canada Square, London",51.5047531,-0.0189300
12999,ChIJZ9CWUbYCdkgRfHBXu8r8WRc,"Manhattan Grill",3.8,"22 Hertsmere Road, Canary Warf, London",51.5071793,-0.0216474
13000,ChIJDwNqvrcCdkgRHnfBF5AtL4A,"The Tea Merchant",3.8,"25-27 Fishermans Walk, London",51.5061302,-0.0221590
13001,ChIJXVp3X7cCdkgRWLc3WlHR3os,"EAT. Canary Wharf",4.2,"Unit 1, Canada Place, Canary Wharf, London",51.5050163,-0.0189698
13002,ChIJASMmHHgMdkgR5FFuRQlsGbQ,"Davy's at Canary Wharf",3.8,"31 Fishermans Walk, London",51.5060501,-0.0213637
13003,ChIJCwxe9bcCdkgRmraJ39-Vc8Q,"Le Relais de Venise l'Entrecôte",4.3,"Canary Wharf Group, 18-20 Mackenzie Walk, London",51.5046425,-0.0228390
13004,ChIJQ-pRSbcCdkgRc0BseV2hRMA,Chop'd,3.9,"1 Canada Square, London",51.5051651,-0.0167804
13005,ChIJgQWof7cCdkgRFqDLrORB8lA,"The Slug And Lettuce",2.8,"30 South Colonnade, London",51.5044403,-0.0200729
13006,ChIJqcbX2LkCdkgRhmyfz3Z_Cl0,Smollensky's,3.3,"1 Reuters Plaza, London",51.5041580,-0.0195060
13007,ChIJL7V5eLcCdkgRSaoQArzp6s4,"Pret A Manger",4.2,"Unit 320, Cabot Place, Canary Wharf, London",51.5051041,-0.0202366
13008,ChIJk_2TBsgCdkgR19D_0zg2xpQ,Wasabi,3.8,"385 Cabot Square, London",51.5049095,-0.0202900
13009,ChIJPdPobbICdkgRWmy4AVKwV1Y,"Pizza Hut Delivery",1.7,"195/195a East India Dock Road, London",51.5114021,-0.0125006
13010,ChIJSceu98kCdkgRiBL_iSomhks,"Noodle Street",4.1,"15-17 Pennyfields, Docklands, London",51.5096207,-0.0243196
13011,ChIJ97TWU68CdkgRaWjxMxJCMbo,Ayanna's,3.6,"2 Yabsley Street, London",51.5053902,-0.0069897
13012,ChIJK_ex97ACdkgR6w09k22wTCQ,"Feng Sushi Billingsgate",0,"Q9, Billingsgate Market, Trafalgar Way, London",51.5064430,-0.0159001
13013,ChIJnYsPisQEdkgRJFEO2IpK07o,Browns,3.6,"West India Quay, 26 Hertsmere Road, London",51.5073433,-0.0218613
13014,ChIJTZHZdLcCdkgRk1J8wLZFbPI,"Brodie's Bar & Kitchen",3.7,"43 Fishermans Walk, London",51.5059166,-0.0202780
13015,ChIJDQxe9bcCdkgR-JRPgVrpeDY,"The Henry Addington",3.8,"22-28 Mackenzie Walk, London",51.5043030,-0.0221609
